Acc,-0.071787,9.511809,3.393144, 
Gyro,-14.070000,-5.810000,-1.890000, 
Magn,-36.980473,73.048981,-44.139172, 
Acc,0.143574,9.126552,3.675507, 
Gyro,-8.890000,-3.360000,-1.750000, 
Magn,-36.564713,71.379021,-44.858543, 
Acc,0.179468,9.138516,3.713793, 
Gyro,0.420000,-1.330000,-0.630000, 
Magn,-38.995567,75.493286,-45.654984, 
Acc,0.320650,9.014085,3.268713, 
Gyro,3.570000,-1.190000,-0.350000, 
Magn,-38.165836,70.072281,-44.098156, 
Acc,0.351757,9.097836,3.326142, 
Gyro,5.040000,2.310000,0.980000, 
Magn,-37.439152,69.910141,-47.075668, 
Acc,0.179468,9.437630,3.189746, 
Gyro,7.840000,-1.400000,1.750000, 
Magn,-36.988567,74.367409,-44.746517, 
Acc,0.136396,9.408915,3.158639, 
Gyro,4.410000,-1.750000,0.560000, 
Magn,-37.356018,72.847702,-44.172337, 
Acc,0.172289,9.234232,3.074887, 
Gyro,4.760000,-0.490000,-0.420000, 
Magn,-36.190491,70.259888,-44.498692, 
Acc,0.184254,9.325163,3.089244, 
Gyro,6.790000,-0.210000,-0.210000, 
Magn,-37.413422,71.795265,-44.358513, 
Acc,0.227326,9.298841,3.070101, 
Gyro,14.700000,2.800000,-0.140000, 
Magn,-36.737606,76.221169,-41.475689, 
Acc,0.186647,9.629062,2.739880, 
Gyro,17.010000,8.680000,-0.210000, 
Magn,-36.742744,75.940308,-42.787117, 
Acc,0.323043,10.019106,2.792524, 
Gyro,19.180000,7.210000,1.400000, 
Magn,-38.267620,75.689964,-41.279232, 
Acc,0.129217,9.684099,1.591284, 
Gyro,-5.040000,3.080000,1.750000, 
Magn,-38.217995,73.820709,-41.751106, 
Acc,0.124431,9.633848,1.349600, 
Gyro,-9.030000,3.430000,0.910000, 
Magn,-37.814186,74.027939,-40.875961, 
Acc,0.043072,9.521381,1.727680, 
Gyro,-5.670000,0.070000,0.910000, 
Magn,-37.792709,76.672737,-40.968014, 
Acc,0.009572,9.535739,2.072258, 
Gyro,-2.380000,-0.350000,-0.140000, 
Magn,-37.767948,73.478111,-41.814854, 
Acc,0.043072,9.705635,2.012436, 
Gyro,-5.460000,0.000000,-1.120000, 
Magn,-38.673172,73.882454,-42.998787, 
Acc,0.102895,9.444808,2.438373, 
Gyro,1.400000,0.000000,-1.120000, 
Magn,-36.953102,72.014389,-41.799408, 
Acc,0.229719,9.509417,2.043544, 
Gyro,3.780000,0.420000,-0.350000, 
Magn,-37.442921,74.508102,-39.812031, 
Acc,0.157932,9.562060,2.122509, 
Gyro,6.650000,-1.050000,0.420000, 
Magn,-36.403267,72.733139,-40.414009, 
Acc,0.124431,9.724778,1.959792, 
Gyro,2.100000,-1.540000,-0.140000, 
Magn,-37.475456,74.781036,-39.623245, 
Acc,0.105288,9.806137,1.986114, 
Gyro,4.760000,-1.470000,-0.490000, 
Magn,-38.262909,75.690956,-41.138901, 
Acc,0.088538,9.617098,2.110545, 
Gyro,0.350000,-2.940000,-0.910000, 
Magn,-36.415215,74.610336,-38.819492, 
Acc,0.177075,9.617098,2.026793, 
Gyro,1.050000,0.000000,-0.910000, 
Magn,-38.368305,73.588066,-41.230595, 
Acc,0.117252,9.669742,1.921505, 
Gyro,4.340000,0.490000,-0.210000, 
Magn,-39.717110,75.936295,-41.366043, 
Acc,0.148360,9.437630,2.230190, 
Gyro,3.640000,0.000000,-0.770000, 
Magn,-37.295250,72.099922,-39.679165, 
Acc,0.124431,9.657777,1.921505, 
Gyro,1.680000,-0.350000,-0.630000, 
Magn,-42.709423,76.968872,-42.004070, 
Acc,0.141182,9.691278,1.754002, 
Gyro,4.900000,-0.490000,-0.490000, 
Magn,-38.662895,74.444183,-40.375935, 
Acc,0.148360,9.652991,1.756395, 
Gyro,0.210000,0.070000,-0.210000, 
Magn,-38.013695,75.944420,-38.712479, 
